start_time,coinbase_premium_index,cpi_7d_ma,cpi_30d_ma,cpi_zscore,sig_cpi,taker_buy_sell_ratio,taker_buy_volume,taker_sell_volume,taker_net_volume,tbsr_7d_ma,tbsr_30d_ma,tbsr_zscore,taker_net_7d_sum,sig_taker,funding_rates,funding_7d_ma,funding_zscore,sig_funding_raw,sig_funding,oi,close,oi_7d_chg,oi_30d_chg,px_7d_chg,px_30d_chg,oi_px_div_7d,oi_px_div_30d,sig_oi_div,sig_cpi_taker_div,composite_sm_score,sm_momentum
2025-07-22T00:00:00.000000+0000,0.0600228,0.05884889285714285,0.043912662,1.0084426425560986,1.1729751323967654,1.02133937,12638166188.3802,12374110455.3031,264055733.07709885,0.967697152857143,1.0078713053333332,0.5925007920414505,-1273775990.012601,0.751326229353358,0.010271475,0.01003596642857143,0.4569036397198014,0.1370710919159404,0.18225443665231475,42584455514.0938,120009.27388605,-0.0019272577103967054,0.2981482921083148,0.018451100149291386,0.1881739137328443,-0.02037835785968809,0.10997437837547047,0.0,0.0,0.5670622625552163,0.4130123225154998
2025-07-23T00:00:00.000000+0000,0.04585032,0.05922731142857142,0.042736591000000004,0.7585779468101042,0.9332053183536497,0.94402723,8879779024.9017,9406274270.9163,-526495246.01460075,0.9597533585714286,1.0045824973333335,-0.9463655869052682,-1796366839.318902,-1.1173575444328414,0.013897230000000002,0.010460752142857143,0.984347912538722,0.2953043737616166,0.38873000863619334,41076860782.77716,118798.9395682,-0.030270575884832524,0.26352948034184653,0.0009835166873724756,0.12696497147766778,-0.031254092572205,0.13656450886417876,0.0,0.0,0.058931710693313544,-0.49433606609271036
2025-07-24T00:00:00.000000+0000,0.04736313,0.05447045,0.04249288966666667,0.781428241551102,0.9568691165910916,0.9599423,9067195543.3423,9445563118.3498,-378367575.0074997,0.9517852771428572,1.0036718773333333,-0.6281815691684262,-2345896227.1548014,-0.7918173080617154,0.009547003333333332,0.01046706,0.3443868061682303,0.1033160418504691,0.13753729474872275,40984354855.884315,118381.15901033,-0.03405005723676618,0.22332666267034446,-0.007376549962446434,0.11544515070974454,-0.026673507274319743,0.10788151196059992,0.0,0.0,0.10973700217420705,-0.6978740765743403
2025-07-25T00:00:00.000000+0000,0.01612049,0.044875968571428566,0.04117819033333334,0.2359652823833504,0.3120505605332415,0.91296541,16245178954.6291,17793860376.2424,-1548681421.6133003,0.9479207642857144,0.9994671186666667,-1.5559014877065156,-3220984258.5629015,-1.5536135926069043,0.012739613333333332,0.01081078238095238,0.8100826955864178,0.24302480867592532,0.32122731416591754,43326956454.97741,117627.13871711,0.027334278151227347,0.23728366356798017,-0.0031483146108657227,0.09531867017964384,0.03048259276209307,0.14196499338833635,0.0,0.0,-0.246604132866866,-0.5158658419043127
2025-07-26T00:00:00.000000+0000,0.04209634,0.04189812,0.040007542666666666,0.6873390295271452,0.8572745321791653,0.99844236,3718544151.4569,3724345343.6429,-5801192.18599987,0.9642101557142857,0.9998897523333333,0.14174161262278265,-2799535989.1212015,0.1884283127974044,0.012100086666666668,0.011280984523809526,0.714380376353664,0.2143141129060992,0.2838234899031149,42376441390.002975,117967.63520129,0.017487999793551062,0.22069761109554215,0.0005692708987539733,0.10244678812643276,0.016918728894797088,0.11825082296910938,0.0,0.0,0.3468629613385679,0.31172405738858777
2025-07-27T00:00:00.000000+0000,0.04184547,0.04207965428571429,0.039353769999999996,0.6807440297981299,0.8500832913501729,1.07595436,5258335300.6108,4887136000.6986,371199299.9122,0.9830740271428572,1.0018388213333334,1.6730537284398732,-2120333827.995201,1.6119042453704497,0.010473865,0.01123229523809524,0.4769861481514064,0.14309584444542192,0.19021777509532983,43337139691.80689,119451.42033607,0.037750121088271194,0.2833403203942798,0.018268262800087042,0.11537624540476357,0.01948185828818415,0.16796407498951624,0.0,0.0,0.6865337150119638,0.6825737997548504
2025-07-28T00:00:00.000000+0000,0.00700478,0.03718619,0.037865869,0.07367019566180939,0.09814802489532087,0.85135633,6502522310.5566,7637838662.3339,-1135316351.7773008,0.9662896228571428,0.9936500256666668,-2.737181392120357,-2959406753.6094027,-1.898627222718893,0.012056516666666668,0.011583684285714286,0.706219564288004,0.2118658692864012,0.28062416693373377,42585460229.57845,118086.05570227,0.013450744967115852,0.24609526213327737,0.005610068315498054,0.09999674482227473,0.007840676651617797,0.14609851731100265,0.0,0.0,-0.4031187731710669,-0.5343933377934599
2025-07-29T00:00:00.000000+0000,-0.01472648,0.026507721428571423,0.03646718400000001,-0.30481674717011653,-0.4009188445699786,0.91792657,7290327071.5248,7942168072.4953,-651841000.9705,0.9515163657142859,0.987484345,-1.4267997884487167,-3875303487.6570015,-1.4806515413439258,0.010271476666666666,0.011583684523809524,0.4461787871773941,0.13385363615321824,0.17799929482819618,42236311429.956085,117928.97383789,-0.008175379488473113,0.20313323269300843,-0.017334494083642807,0.08809100846619512,0.009159114595169694,0.1150422242268133,0.0,0.0,-0.46373864448274565,-1.030800907037962
2025-07-30T00:00:00.000000+0000,-0.00861335,0.01872719714285714,0.03534912266666667,-0.19938829091197652,-0.2642962510309559,0.94588663,8009669662.5027,8467896067.2465,-458226404.74380016,0.9517819942857143,0.9870489023333333,-0.880059606844851,-3807034646.386201,-1.0550453716790131,0.008330981666666666,0.01078850619047619,0.16185559928364435,0.0485566797850933,0.06471963495273332,42745353177.57719,117822.05298128,0.040618790311736694,0.25312254162755504,-0.00822302446865865,0.09898589024563889,0.04884181478039534,0.15413665138191615,0.0,0.0,-0.33334227298613,-0.39227398367944355
2025-07-31T00:00:00.000000+0000,-0.00254829,0.011596994285714283,0.03429775066666667,-0.09505866662572335,-0.1265754889812428,0.92944118,8498351784.7692,9143506822.5254,-645155037.7561998,0.9474246914285714,0.9864684726666667,-1.1981926265948644,-4073822109.134901,-1.3267252338072892,0.007716001666666666,0.010526934523809523,0.07503228081539125,0.022509684244617374,0.030010659622550142,42357021289.24233,115899.06908452,0.03349244945259732,0.2670728928041791,-0.020966933814133445,0.09620815146759047,0.05445938326673076,0.17086474133658863,-1.5,0.0,-0.6651523562028127,-0.7748893583770197
2025-08-01T00:00:00.000000+0000,-0.04342533,0.003090448571428569,0.03166450566666667,-0.8127308643335357,-0.9887296759486015,0.92444727,13588835380.3322,14699416353.04,-1110580972.7078018,0.9490649571428572,0.9813169386666666,-1.2926005413176247,-3635721660.2294025,-1.394299675802663,0.005728436666666666,0.009525337857142857,-0.2148043865575716,-0.06444131596727148,-0.08586893349558138,41782590921.503975,113251.49334014,-0.035644450010658836,0.12240539481966642,-0.03719928432071537,0.04012967541363764,0.001554834310056534,0.08227571940602878,0.0,0.0,-0.6580741617595834,-0.41147002889271744
2025-08-02T00:00:00.000000+0000,-0.00320757,-0.0033815385714285745,0.030217680333333337,-0.11664682006920561,-0.15521633829250103,0.86414456,5882711507.3311,6807554838.5607,-924843331.2296,0.9298795571428571,0.9746447843333333,-2.4473408608025817,-4554763799.273003,-1.8525670035051165,0.003036858333333333,0.008230590952380953,-0.6069490393662758,-0.18208471180988273,-0.24159411101934264,40817837404.45702,112547.78657926,-0.036779963923861764,0.07254922780135296,-0.045943521820896255,0.026627777723419628,0.009163557897034491,0.045921450077933336,0.0,0.0,-0.5459457690169308,-0.8928087303554988
2025-08-03T00:00:00.000000+0000,0.00606783,-0.008492630000000004,0.02905060566666667,0.04463462880290058,0.05949527951798358,0.96999145,4019626447.1923,4143981310.8643,-124354863.67199993,0.9147419985714286,0.9759792296666666,-0.4000831039934486,-5050317962.857203,-0.52114417504735,-0.00354959,0.006227240238095238,-1.563518235803612,0.781759117901806,0.9572092658579963,40457747025.35511,114244.03291887,-0.06644168689785833,0.11241072810068622,-0.04359418584182012,0.05756416729374462,-0.022847501056038208,0.054846560806941606,0.0,0.0,0.031143929972256998,-0.6553897850397068
2025-08-04T00:00:00.000000+0000,-0.00276389,-0.009888154285714287,0.027463379000000007,-0.11354697168870563,-0.1511074479386406,0.95035625,5187075800.8681,5458033001.4523,-270957200.5841999,0.9288848442857143,0.9740179246666667,-0.7823734069632693,-4185958811.6641016,-0.9578405801351427,0.005805385,0.0053342214285714284,-0.1944345542284484,-0.05833036626853452,-0.0777346424104616,40179084606.52144,115052.72050428,-0.056506977031226854,0.10939757251268745,-0.025687496969480694,0.06311723354186903,-0.03081948006174616,0.046280338970818416,0.0,0.0,-0.29645257577694706,0.10666619739411987
2025-08-05T00:00:00.000000+0000,-0.01472009,-0.009887241428571432,0.026541100666666668,-0.322918450275356,-0.4240275598989698,0.9087355,7089852749.6296,7801888201.262,-712035451.6324005,0.9275718342857143,0.9693223523333334,-1.5815111854822184,-4246153262.326002,-1.5669764932510182,0.00900786,0.005153704761904762,0.2692365884059527,0.08077097652178582,0.1075906678715824,39932741808.24746,114114.77289946,-0.054540028324415187,0.09665860730696732,-0.03234320467905662,0.044844883083979784,-0.02219682364535857,0.05181372422298754,0.0,0.0,-0.5028137911017081,-0.03907514661896244
2025-08-06T00:00:00.000000+0000,0.03179344,-0.00411484285714286,0.027388436333333335,0.49891961827576614,0.6417335732001996,0.97759598,6152948208.3849,6293958150.0177,-141009941.6328001,0.9321017414285714,0.9701082799999999,-0.24868065532213315,-3928936799.215002,-0.3285694252278981,0.008566555,0.005187358095238096,0.1980160921203241,0.059404827636097224,0.07916505329174231,40164799705.46495,115048.85927103,-0.06037038602516238,0.11761675178163294,-0.023537136215837366,0.06261285024953168,-0.03683324980932501,0.05500390153210126,0.0,0.0,0.1222524736468467,0.4555947466329767
2025-08-07T00:00:00.000000+0000,0.03701307,0.0015367799999999965,0.027549276000000004,0.5903494284457459,0.7488612266619538,1.09710631,8906051375.1523,8117765119.6006,788286255.5516996,0.9560539028571429,0.973439999,2.0437752236319384,-2495495505.9071026,1.7539510393202273,0.007345081666666666,0.005134369523809523,0.01681304968854573,0.005043914906563719,0.006725194527852843,41288120143.19816,117513.86635302,-0.025235512637798482,0.16027383892742397,0.013932788945201962,0.0781132020785133,-0.03916830158300044,0.08216063684891067,0.0,0.0,0.664154907007821,1.3293072632106337
2025-08-08T00:00:00.000000+0000,0.00775661,0.00884848571428571,0.026343649000000007,0.07510914802099403,0.1000619168612293,0.94828714,5776536784.8072,6091548136.9894,-315011352.1821995,0.9594595985714286,0.9685155066666666,-0.8137252532870758,-1699925885.3815002,-0.9897311658278665,0.009835008333333334,0.005721022619047619,0.3863654372680578,0.11590963118041733,0.1542393027330953,40018802262.11805,116683.06618918,-0.04221348222994395,0.035236079204744836,0.0303004644603987,0.04860669548306274,-0.07251394669034265,-0.013370616278317905,0.0,0.0,-0.1942783209886335,0.46379584077094993
2025-08-09T00:00:00.000000+0000,0.02598267,0.013018519999999995,0.02659772166666667,0.3977367736813845,0.5182269622392771,1.05470356,5089194128.5494,4825236520.2038,263957608.34560013,0.9866823128571429,0.9667682013333334,1.2405590396099968,-511124945.80630016,1.3577661573517144,0.010014646666666668,0.006717849523809523,0.41335464225134144,0.12400639267540242,0.16496620847456175,39905287645.3009,116490.78924187,-0.02235664153673355,0.002454696950254595,0.03503403116535929,0.004106535834286561,-0.05739067270209284,-0.0016518388840319662,0.0,0.0,0.519654559280896,1.0656003282978268
