start_time,reserve,reserve_7d_chg,reserve_30d_chg,reserve_90d_chg,reserve_zscore,sig_reserve_raw,reserve_align,sig_reserve,netflow_total,netflow_7d_sum,netflow_30d_sum,netflow_90d_sum,netflow_7d_avg,netflow_30d_avg,netflow_zscore,sig_netflow_raw,netflow_align,sig_netflow,exchange_whale_ratio,whale_ratio_30d_ma,whale_ratio_zscore,sig_whale,stable_reserve,stable_7d_chg,stable_30d_chg,stable_90d_chg,stable_zscore,sig_stable_raw,stable_align,sig_stable,fund_flow_ratio,ffr_30d_ma,ffr_zscore,sig_ffr,mpi,mpi_30d_ma,sig_mpi,composite_whale_score,whale_momentum
2025-07-10T00:00:00.000000+0000,2828382.2622613,-0.003846893773068755,-0.0147284762338855,-0.05723931061994626,-2.1868288512464185,1.7944824362931844,0.5,2.0,-3063.67837202,-10922.503824499996,-42280.488094110005,-171724.0151029,-1560.357689214285,-1409.3496031370003,-0.351028238038816,0.4596767583765288,0.5,0.9596767583765289,0.39314527,0.47266499833333336,-1.0000693874686164,1.1656269837008033,54363048868.25348,0.0011695187647370476,0.03448248380339609,0.09904478550272709,1.07406694167304,1.2289065490770736,0.5,1.7289065490770736,0.12047391,0.09594683833333333,0.49596515143936226,-0.6381976254212716,0.6501279868291374,-0.6098958100980274,0.6725240682792502,2.3550637275932234,-0.624832232669748
2025-07-11T00:00:00.000000+0000,2826506.39695698,-0.004609992965321324,-0.015009634220529793,-0.058118423353155965,-2.1881674071288275,1.794830107751135,0.5,2.0,-1875.86530432,-13090.521819909996,-43071.31177546,-174408.43887569002,-1870.074545701428,-1435.7103925153335,-0.49130156639093914,0.6326071372373702,0.5,1.13260713723737,0.35930421,0.46809883766666666,-1.4495439265118693,1.494203021987575,55151773528.623405,0.023829727980804388,0.040859236005046505,0.11825014462039686,1.142151877457459,1.2838423678103046,0.5,1.7838423678103046,0.10312158,0.096184044,-0.012811515025815503,0.017081604675289557,2.419780680422275,-0.5108391118235242,-1.7791063248520889,2.197312241522689,0.3135660433143215
2025-07-12T00:00:00.000000+0000,2828695.72613664,-0.003588626369959469,-0.01361364049675461,-0.057802803904443034,-2.14436811881159,1.7831604774226537,0.5,2.0,2189.32917966,-10187.691895189997,-39040.32767619001,-173537.49835043002,-1455.384556455714,-1301.3442558730005,-0.3044550672613901,0.40045596064487876,0.5,0.9004559606448788,0.39979937,0.46730874266666667,-0.898683339184751,1.0728493364097054,55710103924.8539,0.03262256441007436,0.05870426520378814,0.13736574887876185,1.1887427532373536,1.3196404433530005,0.5,1.8196404433530005,0.05219103,0.09526558566666667,-1.496365965002124,1.5211496190204046,-0.6382631839812617,-0.5128300619818765,1.8544587563789077,2.9930965893311137,0.5742578470352737
2025-07-13T00:00:00.000000+0000,2831779.70328384,-0.0022033672325079932,-0.012657663502091094,-0.05551370664848725,-2.0917870051606857,1.7683247780451656,0.5,2.0,3083.9771472,-6253.228767259996,-36303.22864849001,-166442.42361994,-893.3183953228565,-1210.1076216163337,-0.05185451843435595,0.06911182911586826,0.5,0.5691118291158682,0.50401042,0.4703235843333333,0.5162909338574759,-0.6624328552393807,55403024589.675575,0.025098560185724213,0.03911553810687465,0.13487471513318158,1.1547351262727066,1.2936535182495092,0.5,1.7936535182495092,0.06010765,0.09299900533333334,-1.2697251458649421,1.3784557305260783,-0.4465351452545547,-0.5178470327166649,1.7900112464093214,2.2576155088480525,-0.22734795315774337
2025-07-14T00:00:00.000000+0000,2835389.71111262,0.0005745587882068122,-0.011525801187818624,-0.053298004681960914,-2.034558532996347,1.7510980184984566,0.0,1.7510980184984566,3610.00782878,1628.1626013800046,-33061.194859250005,-159628.49433659,232.59465734000065,-1102.0398286416669,0.4510742843961781,-0.583935774397142,0.0,-0.583935774397142,0.423632,0.4706931576666667,-0.5755324449822629,0.731812500642305,54914874804.86328,0.01990219143823444,0.03201269959812013,0.1314822746373119,1.1039224732431865,1.2533819737863006,0.5,1.7533819737863006,0.11033167,0.09419187166666668,0.19567310840112487,-0.2594275957192625,1.6058314232798931,-0.4363228768122683,-1.082372153341888,1.0607795145670087,-1.2361519933191616
2025-07-15T00:00:00.000000+0000,2842760.44209375,0.0035733373959205583,-0.009029182559152624,-0.04958956272948114,-1.9370684344290037,1.7189745229665956,0.0,1.7189745229665956,7370.73098113,10121.972970840005,-25901.673946250005,-148326.70364285,1445.9961386914292,-863.3891315416669,0.9887022536092089,-1.1555747235897489,0.0,-1.1555747235897489,0.51073798,0.4723435753333333,0.606216568720178,-0.766978916951326,53875544810.92144,0.003517194884647319,0.013039244824794002,0.11124519108389123,1.0015551571107386,1.1669343564682073,0.5,1.6669343564682073,0.14369387,0.09623633233333333,1.1709908123793613,-1.3061713523700649,2.8099762885181816,-0.30045027575067423,-1.895658880431926,-0.08867951501691057,-2.438286856243416
2025-07-16T00:00:00.000000+0000,2840187.25886335,0.003087227661522976,-0.009608905527888812,-0.050129615063928476,-1.9525502224175182,1.7243203864374825,0.0,1.7243203864374825,-2573.1832304,8741.318230030005,-27555.872830700006,-149891.49704449,1248.7597471471436,-918.5290943566669,0.9215523007187076,-1.0943893534644569,0.0,-1.0943893534644569,0.4876321,0.47435228966666665,0.3193147589207563,-0.4194362888203969,56655264623.164055,0.04823653369246706,0.05523290303760305,0.16219806272452117,1.2574173858490023,1.3697920731165374,0.5,1.8697920731165374,0.08064857,0.09534387400000001,-0.6738813621693239,0.8425715959586448,-0.4512031982640329,-0.2908153208669331,1.7918610622869,1.276958783424464,-1.3823843931185897
2025-07-17T00:00:00.000000+0000,2837138.57182891,0.0030958720412175024,-0.010245489244134756,-0.05103425842397296,-1.9730820525603796,1.7312648086751343,0.0,1.7312648086751343,-3048.68703444,8756.309567610006,-29368.770140380006,-152577.96642782,1250.9013668014293,-978.9590046793335,0.9459401851952709,-1.116967316628177,0.0,-1.116967316628177,0.60627244,0.47696636800000003,1.983950997268644,-1.734874945399465,56878459032.534386,0.04627058666957579,0.05332043421517456,0.1617313941023362,1.272529030403621,1.3804157911529291,0.5,1.8804157911529291,0.15476804,0.09765980333333334,1.5100168916163472,-1.5287689631007635,1.335507597419103,-0.23517549447049352,-0.646921764107967,-0.08432714569222824,-2.4393908732854515
2025-07-18T00:00:00.000000+0000,2838351.14089762,0.004190595129518136,-0.009981536146798706,-0.05086397964348499,-1.9467078369306012,1.722314163127474,0.0,1.722314163127474,1212.56906871,11844.743940640004,-28616.74357053001,-152106.58067476,1692.1062772342864,-953.8914523510003,1.1700768078814194,-1.3054721909241491,0.0,-1.3054721909241491,0.47864099,0.4757110073333334,0.19327118724374914,-0.25627826796820896,57689599382.334526,0.04601530814587505,0.06892219871039766,0.17992426786644933,1.3428532752410618,1.427940067649646,0.5,1.927940067649646,0.11143347,0.09761688666666667,0.23317578544560164,-0.3084207251885718,1.1334575126093105,-0.17157826983751473,-0.26534156785998186,0.5951670673963829,-1.6021451741263062
2025-07-19T00:00:00.000000+0000,2838823.57543839,0.003580395448040004,-0.008871580975989554,-0.05079654148017443,-1.9285480171644798,1.7159916875885126,0.0,1.7159916875885126,472.43454077,10127.849301750006,-25410.282605810004,-151919.39958743998,1446.8356145357152,-847.0094201936668,1.0726350654545767,-1.227717495595596,0.0,-1.227717495595596,0.33022608,0.46863388866666666,-1.893541299036087,1.703427340412957,57201103904.634224,0.026763546910476117,0.05939997638088284,0.17178150639798492,1.290593147146638,1.3929227057152331,0.5,1.8929227057152331,0.07694305,0.09786278833333334,-0.7817040313838961,0.9571526405051443,-1.06492696686288,-0.16911980120584624,1.936677641935706,1.9018081663230855,-1.0912884230080282
2025-07-20T00:00:00.000000+0000,2842152.94594445,0.00366315312189744,-0.007689725212578481,-0.049028667362447736,-1.8796656253869732,1.6983070980580321,0.0,1.6983070980580321,3329.37050606,10373.242660610005,-22024.739359990006,-146531.20088639,1481.8918086585722,-734.1579786663335,1.10564084824275,-1.254772305241649,0.0,-1.254772305241649,0.42374874,0.46631373766666667,-0.5712657644800714,0.7268801459182248,56414118172.34647,0.018249790334719688,0.05172359393347391,0.15581889696316997,1.2104126928959034,1.3357994958465398,0.5,1.8357994958465398,0.07221094,0.09708806166666667,-0.9250894932455865,1.097689195000903,-0.8138012522376814,-0.17682733540117415,1.8964334491938826,1.589395817776578,-0.6682196910714746
2025-07-21T00:00:00.000000+0000,2843072.77804886,0.002709704033321471,-0.007787916655472901,-0.047936753464898445,-1.8578108263691266,1.690077679701353,0.0,1.690077679701353,919.83210441,7683.066936240004,-22315.40435010001,-143149.81629644003,1097.580990891429,-743.8468116700003,0.9391869789261779,-1.110755935223808,0.0,-1.110755935223808,0.45041484,0.46668601699999995,-0.1890131647436524,0.2506921079436255,56896059914.23077,0.036077385524550636,0.05458709353732165,0.15158278899408817,1.250420120756272,1.364822939882224,0.5,1.864822939882224,0.08700399,0.097461306,-0.4924757108224159,0.6340156864606645,0.062179787600853645,-0.1373576858400041,1.4684382946498906,1.3448061828086384,0.2840266682416297
2025-07-22T00:00:00.000000+0000,2843388.87610712,0.00022106471022479286,-0.009200597084643719,-0.047658831072945725,-1.8427185265760364,1.6842751672866672,0.0,1.6842751672866672,316.09805826,628.4340133700036,-26403.806186240006,-142294.1636281,89.77628762428624,-880.1268728746669,0.46819006861421875,-0.6047412179330989,0.0,-0.6047412179330989,0.4617387,0.4667336503333333,-0.027154881520810643,0.036202553919485826,57246931459.57157,0.06257730962131629,0.04405984962156688,0.16431540184620422,1.277958687171499,1.3841970465029132,0.5,1.8841970465029132,0.08665536,0.09736610899999999,-0.500304086565377,0.6433889887026205,-0.28861608624384083,-0.14009631426345262,1.7175273155635562,1.588070115656739,1.6767496306736496
2025-07-23T00:00:00.000000+0000,2839531.20493748,-0.0002309896728895759,-0.008700125773185416,-0.04643381929969199,-1.8727183230057751,1.6957130901803994,0.5,2.0,-3857.67116964,-656.0539258699964,-24921.09528321001,-138270.71632204,-93.7219894099995,-830.7031761070003,0.3766548970989907,-0.4919109341175952,0.5,0.008089065882404822,0.45159857,0.4654366166666667,-0.16940321525242988,0.22491554317599718,56725380056.55403,0.0012375801941150782,0.05804704333940053,0.15862283183256426,1.2227512263917892,1.3448620837550185,0.5,1.8448620837550185,0.10132351,0.097748658,-0.061895631201602325,0.08248070035703119,0.2694733052320014,-0.11945573030596453,1.2467749403989925,1.8908289491717118,0.6138701657472478
2025-07-24T00:00:00.000000+0000,2843412.7974411,0.0022114625187817506,-0.007394591940656865,-0.043147970573889846,-1.8179381620117638,1.6745321911337454,0.0,1.6745321911337454,3881.59250362,6274.225612190004,-21182.513398780004,-128219.92109583999,896.3179445985719,-706.0837799593335,0.8532814963115791,-1.0290347927616035,0.0,-1.0290347927616035,0.48763475,0.46409110333333337,0.35340666857845154,-0.46267937936604087,57157113049.09486,0.004899113325153217,0.059662425447086186,0.15915699679731551,1.2584091975230411,1.3704938486681408,0.5,1.8704938486681408,0.10250246,0.09826309566666666,-0.02787025328869556,0.03715606211161271,0.004414647995639245,-0.11279703062872017,1.5194677491458686,1.0564178022281974,1.1407449479204257
2025-07-25T00:00:00.000000+0000,2856160.6411923,0.006274593737914885,-0.002005967793540961,-0.03934257687247349,-1.667959015397135,1.6095171905943515,0.0,1.6095171905943515,12747.8437512,17809.50029468,-5740.882284380004,-116970.64622726,2544.2143278114286,-191.36274281266682,1.6434882818340963,-1.5978684974349529,0.0,-1.5978684974349529,0.42876013,0.4636365276666667,-0.4887011388323263,0.629485081561926,55967214646.191216,-0.029856070324363045,0.0360200449607448,0.12906379406687254,1.139472210370102,1.2817393237712862,0.0,1.2817393237712862,0.1829269,0.10095252800000001,2.338772278237917,-1.8305755171215496,3.1096820624613892,-0.003300450125997371,-1.9420207820727913,-0.1753275916592053,-0.7704946590555882
2025-07-26T00:00:00.000000+0000,2856652.24509129,0.006280302096669382,-0.0004314799618613927,-0.039689915382381584,-1.6526321648930777,1.6022569100284605,0.0,1.6022569100284605,491.60389899,17828.669652900004,-1233.1202684500056,-118066.32847109,2546.9528075571434,-41.10400894833352,1.6334516043670992,-1.5930021462943231,0.0,-1.5930021462943231,0.38131273,0.45930283266666666,-1.1678203941584548,1.303743780255648,56059760087.50817,-0.01995317815944432,0.03552895250598739,0.13758179254084812,1.1433128469683767,1.2847520185581798,0.0,1.2847520185581798,0.07900735,0.09988549833333334,-0.7234319053949575,0.8961481411177658,-0.6486216121071096,-0.01367752410151728,1.8573364637138534,1.331873042477541,-0.5699351238455446
2025-07-27T00:00:00.000000+0000,2857869.30706728,0.005529737991495649,0.0034014283033440194,-0.038926733931695476,-1.6297576126036977,1.5911979819546311,0.0,1.5911979819546311,1217.06197599,15716.361122830005,9687.884902409995,-115753.42073854,2245.194446118572,322.9294967469998,1.4780827395816096,-1.510778178613218,0.0,-1.510778178613218,0.46285975,0.457938285,0.014015333956745776,-0.018686568153663777,55684412983.18084,-0.012934797401890914,0.038778654339926825,0.11665852871122205,1.102270962015886,1.2520438589365737,0.0,1.2520438589365737,0.05592901,0.09683847833333334,-1.401236261572615,1.4650527611962638,-1.0512297895480065,-0.041603215943065285,1.9349475893576487,1.090217159016362,-0.49917865876021583
2025-07-28T00:00:00.000000+0000,2854939.83617364,0.004174025447538595,0.002433894112413687,-0.03903178129003298,-1.6522370123929864,1.60206814894512,0.0,1.60206814894512,-2929.47089364,11867.058124780004,6931.750112769994,-115959.49284496,1695.2940178257147,231.05833709233315,1.2061713443913191,-1.332661143951576,0.0,-1.332661143951576,0.45332134,0.4533545623333334,-0.12218609274280409,0.1625554142267525,55181571750.48448,-0.030133688806058413,0.030282897943815338,0.10732333351166037,1.049019031045576,1.2079050129770459,0.0,1.2079050129770459,0.14041292,0.09908494900000002,1.0832728982374025,-1.2365180454206743,0.030108276032958247,0.0039014011650577926,1.497313404174612,0.5980007024086991,-0.7468054803999393
2025-07-29T00:00:00.000000+0000,2844750.08014517,0.00047872594898579207,-0.0013737231575506484,-0.04229606497651473,-1.7527036940313727,1.6475615824468792,0.0,1.6475615824468792,-10189.75602847,1361.204038050002,-3913.2748187800053,-125635.62686919,194.45771972142887,-130.44249395933352,0.48015151032681375,-0.6191964986685535,0.0,-0.6191964986685535,0.57917765,0.4597978063333334,1.6907554305040549,-1.620097148167008,55554437984.94372,-0.029564789438943313,0.03861134886435668,0.11870034186641616,1.080452367081417,1.2341921449603823,0.0,1.2341921449603823,0.1247629,0.101260483,0.6194699811708614,-0.7820000429327835,-0.23543461449349237,0.03427094094042517,1.6882969791526683,0.5796704281711521,-1.008399687485587
2025-07-30T00:00:00.000000+0000,2844017.19143544,0.0015798334915846873,0.00014662693109117913,-0.04351255863036738,-1.7511507265190072,1.6468955469272244,0.0,1.6468955469272244,-732.88870973,4485.986497960002,416.94837688999485,-129380.12506563,640.855213994286,13.898279229666494,0.7001547947462483,-0.8711714683821447,0.0,-0.8711714683821447,0.52190655,0.46344439066666665,0.8608036470130414,-1.0363901870312198,55702171295.617134,-0.018037935751453394,0.03587205279569185,0.11595361468804807,1.0901869774020054,1.2421967718303755,0.0,1.2421967718303755,0.10140406,0.10060808100000002,-0.06451247899236735,0.0859636424298268,0.08026599688451001,0.060805090246458825,1.4515431092422595,0.7571053650467039,-1.133723584125008
